상가업소번호,상호명,상권업종분류명,도로명주소,lat,lng
27961818,미소어린이집,유아교육,대구광역시 달서구 상화로35안길 31-3,35.8110266,128.5316827
27963334,숲속파브르어린이집,유아교육,대구광역시 달서구 성지로14안길 37,35.8572072,128.5219354
27963352,꿈그린어린이집,유아교육,대구광역시 동구 동호로 88,35.8657254,128.7270989
27963418,꼬꼬마어린이집,유아교육,대구광역시 북구 구암로49길 10,35.934181,128.5652328
27965148,칼라풀어린이집,유아교육,대구광역시 북구 복현로2길 34,35.8920708,128.6257607
27965631,두류예능어린이집,유아교육,대구광역시 달서구 두류남길 101-13,35.8563792,128.5691142
27966948,명문어린이집,유아교육,대구광역시 서구 문화로 146-1,35.874,128.5487663
27968046,들마을어린이집,유아교육,대구광역시 서구 국채보상로60길 48-1,35.8674949,128.5642096
27974225,키즈하늘성어린이집,유아교육,대구광역시 북구 팔거천동로4길 41-14,35.92775,128.5552191
27974476,현풍아이세상어린이집,유아교육,대구광역시 달성군 현풍면 현풍중앙로10길 64,35.6953956,128.4489792
27976061,아이러브어린이집,유아교육,대구광역시 달서구 와룡로58길 33,35.8580426,128.5395286
27976687,대구법원어린이집,유아교육,대구광역시 수성구 세진로 26,35.8616572,128.6385505
27977835,예지어린이집,유아교육,대구광역시 달서구 송현로7길 10,35.8215932,128.5454915
27978899,월성아이세상어린이집,유아교육,대구광역시 달서구 조암남로10길 42,35.8228397,128.5260829
27979486,동그라미숲어린이집,유아교육,대구광역시 달서구 중흥로8길 58-4,35.8289625,128.5539358
27979769,은혜어린이집,유아교육,대구광역시 달서구 선원로53길 34-10,35.8601533,128.5224297
27981968,숲소리어린이집,유아교육,대구광역시 동구 신평로 47,35.8791287,128.6749141
27983916,분도어린이집,유아교육,대구광역시 서구 달구벌대로365길 3,35.8610365,128.5633478
27986422,한사랑어린이집,유아교육,대구광역시 서구 북비산로71길 18-1,35.8810542,128.5731803
27988172,아이숲어린이집,유아교육,대구광역시 동구 동부로 26,35.8716397,128.6278959
27989149,꽃동산어린이집,유아교육,대구광역시 동구 반야월북로 258,35.872495,128.7257776
27989211,푸른맘어린이집,유아교육,대구광역시 달서구 상인서로10길 40,35.8163526,128.5481293
27989240,꼬야어린이집,유아교육,대구광역시 북구 오봉로 36-14,35.8904843,128.578154
27989336,본슐레어린이집,유아교육,대구광역시 달서구 장기로 145,35.8420886,128.5430537
27989844,래미안숲속어린이집,유아교육,대구광역시 달성군 화원읍 비슬로539길 35,35.8113563,128.5071062
27990331,도레미어린이집,유아교육,대구광역시 동구 신암로16길 22,35.8768176,128.6105916
27992474,토마스어린이집,유아교육,대구광역시 북구 복현로 137,35.9014969,128.6170158
27993537,린덴어린이집,유아교육,대구광역시 동구 신서로 71-80,35.8754773,128.7192035
27993920,국공립서재휴먼시아어린이집,유아교육,대구광역시 달성군 다사읍 서재로14길 2,35.8685892,128.4972753
27995458,리틀수성어린이집,유아교육,대구광역시 수성구 명덕로76길 80,35.8510131,128.6114244
27995466,한세어린이집,유아교육,대구광역시 달서구 와룡로51길 72-20,35.8564467,128.5333797
27995533,아이리더어린이집,유아교육,대구광역시 동구 율하동로19길 23-1,35.8684826,128.6992969
27998184,푸른아이뜰어린이집,유아교육,대구광역시 북구 구암로49길 10,35.934181,128.5652328
27998991,썸머힐어린이집,유아교육,대구광역시 달서구 조암남로27길 10,35.8174702,128.5195029
27999422,국공립하빈어린이집,유아교육,대구광역시 달성군 하빈면 하빈로 404,35.9006147,128.4434519
27999548,성당키즈월드어린이집,유아교육,대구광역시 달서구 장기로 115,35.8422622,128.5478901
27999899,캐슬수성어린이집,유아교육,대구광역시 수성구 명덕로 455,35.8552805,128.6197752
28000002,맘앤유어린이집,유아교육,대구광역시 북구 학정로110길 29,35.9535332,128.5672706
28001729,하늘꿈어린이집,유아교육,대구광역시 동구 안심로16길 29,35.8654921,128.6943178
28003170,영재원어린이집,유아교육,대구광역시 남구 안지랑로16길 78-1,35.8365739,128.5756717
28003910,세원어린이집,유아교육,대구광역시 동구 효목로17길 50,35.8818363,128.6401466
28004239,이튼어린이집,유아교육,대구광역시 달성군 논공읍 논공로17길 16-8,35.7296717,128.443221
28004287,예본어린이집,유아교육,대구광역시 달성군 다사읍 달구벌대로 802-3,35.8603137,128.458392
28004525,파크예은어린이집,유아교육,대구광역시 달서구 송현로7길 10,35.8215932,128.5454915
28005273,아이원어린이집,유아교육,대구광역시 동구 율하동로23길 29-2,35.8698982,128.698893
28006504,그린맘어린이집,유아교육,대구광역시 달서구 도원로 45,35.8054156,128.537411
28008070,은송어린이집,유아교육,대구광역시 남구 대명로 117,35.8402096,128.570047
28009260,정우어린이집,유아교육,대구광역시 달서구 중흥로12길 58,35.827395,128.5557212
28010425,상인화성파크어린이집,유아교육,대구광역시 달서구 송현로7길 20,35.8215932,128.5454915
28013310,아가별몬테소리어린이집,유아교육,대구광역시 달성군 다사읍 대실역남로 35,35.8541585,128.4654556
28016808,꼬마또래어린이집,유아교육,대구광역시 남구 효동2길 16,35.8376914,128.6007535
28017549,은초롱어린이집,유아교육,대구광역시 달성군 다사읍 서재본1길 11,35.8732941,128.4961707
28017576,대현휴먼시아어린이집,유아교육,대구광역시 북구 대현남로 25,35.8816289,128.6052294
28023016,명지어린이집,유아교육,대구광역시 북구 학정로110길 29,35.9535332,128.5672706
28024076,봄소리어린이집,유아교육,대구광역시 달서구 송현로7길 9,35.8201412,128.5486356
28024191,성당우방어린이집,유아교육,대구광역시 달서구 구마로 171,35.8377472,128.5467643
28024933,아가별어린이집,유아교육,대구광역시 서구 북비산로50길 8,35.8784829,128.5605421
28024974,움사랑생태어린이집,유아교육,대구광역시 북구 칠곡중앙대로86길 17-1,35.9343405,128.5502958
28027338,빛이나어린이집,유아교육,대구광역시 북구 중앙대로123길 55-5,35.8910833,128.5930186
28027588,구지청아람어린이집,유아교육,대구광역시 달성군 구지면 과학마을로2길 6,35.65444859999999,128.4149028
28028115,하늘어린이집,유아교육,대구광역시 북구 고성로34길 90,35.8793927,128.5881726
28029511,토마토어린이집,유아교육,대구광역시 북구 팔거천동로 104,35.9331644,128.5571011
28029864,늘봄어린이집,유아교육,대구광역시 동구 송라로11길 39,35.8709464,128.6171111
28030803,아띠랑어린이집,유아교육,대구광역시 남구 희망로5길 12,35.848538,128.6018128
28031515,이레어린이집,유아교육,대구광역시 달서구 도원로 46,35.8056814,128.5339949
28035135,하나렘어린이집,유아교육,대구광역시 달서구 월배로 235,35.82002670000001,128.538884
28037794,가람어린이집,유아교육,대구광역시 북구 칠곡중앙대로52길 42-1,35.9220381,128.5492155
28038056,아가잼어린이집,유아교육,대구광역시 수성구 욱수천로 133,35.8402931,128.7155417
28039000,율원어린이집,유아교육,대구광역시 동구 율하동로10길 9,35.8627885,128.7021745
28039061,세계제일어린이집,유아교육,대구광역시 북구 복현로20길 73-1,35.9060098,128.6212152
28039503,공립옥포어린이집,유아교육,대구광역시 달성군 옥포면 신당4길 25,35.7957928,128.4423078
28041382,해피트리어린이집,유아교육,대구광역시 달서구 상인서로 76,35.8173008,128.5429645
28043866,보미어린이집,유아교육,대구광역시 동구 신암로16길 16,35.8766621,128.6099691
28045146,리슈빌어린이집,유아교육,대구광역시 달서구 진천로 77,35.8156462,128.5219499
28046750,맘어린이집,유아교육,대구광역시 서구 국채보상로50길 20,35.8702507,128.5577478
28047150,새솔어린이집,유아교육,대구광역시 북구 동암로7길 39,35.9493598,128.5557992
28047207,금빛어린이집,유아교육,대구광역시 동구 안심로16길 71,35.8617025,128.694257
28048335,아이를아는이편한어린이집,유아교육,대구광역시 달서구 조암남로 10,35.8225494,128.5266606
28049922,아이뜨레어린이집,유아교육,대구광역시 수성구 지산로11길 12,35.8263354,128.6324282
28050253,세움어린이집,유아교육,대구광역시 북구 대현로9길 12,35.8857975,128.605404
28050349,아이솔어린이집,유아교육,대구광역시 동구 동호로 132,35.8662301,128.7314109
28050429,키즈맘어린이집,유아교육,대구광역시 달서구 이곡공원로 33,35.8563952,128.5114352
28052965,코스모스어린이집,유아교육,대구광역시 북구 구암로21길 6,35.9329651,128.5532441
28054312,프레리베베어린이집,유아교육,대구광역시 달서구 장기로 127,35.8422912,128.5458823
28054343,삼성어린이집,유아교육,대구광역시 달서구 호산로 126,35.8511268,128.480025
28055382,미키월드랜드어린이집,유아교육,대구광역시 동구 동촌로45길 39,35.8832817,128.6691437
28056014,리라어린이집,유아교육,대구광역시 서구 서대구로68길 58-8,35.88771029999999,128.5682651
28056903,과학엘비어린이집,유아교육,대구광역시 북구 학정동로13길 10-8,35.9504199,128.5669424
28057618,까비어린이집,유아교육,대구광역시 수성구 달구벌대로456길 19,35.8587273,128.611818
28061952,숲속친구어린이집,유아교육,대구광역시 북구 동변로 50,35.9173994,128.6048458
28065511,우방아띠어린이집,유아교육,대구광역시 달서구 용산서로 38,35.8579997,128.5266362
28065987,웃는아이어린이집,유아교육,대구광역시 달서구 상화북로 195,35.8144852,128.5467044
28066428,옥스포드어린이집,유아교육,대구광역시 달성군 화원읍 인흥길 29,35.8012445,128.4984352
28068485,꿈나무어린이집,유아교육,대구광역시 달성군 구지면 과학마을로2길 6,35.65444859999999,128.4149028
28068773,열린어린이집,유아교육,대구광역시 수성구 고산로4길 80,35.8307708,128.7057628
28068885,예진어린이집,유아교육,대구광역시 동구 동호로 132,35.8662301,128.7314109
28070142,꼬마대통령어린이집,유아교육,대구광역시 북구 관음중앙로33길 8-1,35.9456281,128.5499872
28073372,하늘사랑어린이집,유아교육,대구광역시 동구 율하동로 19,35.8690242,128.6977811
28076843,은송어린이집,유아교육,대구광역시 달성군 논공읍 논공로7길 73,35.73123340000001,128.4413548
28078379,아기천사어린이집,유아교육,대구광역시 서구 달서천로 386-1,35.8824407,128.5757675
28079214,푸른숲어린이집,유아교육,대구광역시 달서구 용산서로 9,35.8569029,128.5296991
28079328,동광어린이집,유아교육,대구광역시 북구 칠성로19길 38,35.8817946,128.5993121
28079933,솔향어린이집,유아교육,대구광역시 달서구 월배로28길 18,35.8148161,128.5299706
28080659,생각키우기어린이집,유아교육,대구광역시 북구 칠곡중앙대로53길 32,35.9189168,128.5428814
28083583,동서유진어린이집,유아교육,대구광역시 북구 서변로3길 57-12,35.9219835,128.5939938
28087025,참좋은어린이집,유아교육,대구광역시 수성구 용학로 272,35.8200687,128.6385216
28088278,누리마루어린이집,유아교육,대구광역시 북구 서변로3길 57-19,35.9218296,128.5937788
28088846,청동어린이집,유아교육,대구광역시 남구 이천로28길 42-33,35.8536367,128.600019
28090306,율빛어린이집,유아교육,대구광역시 동구 율하서로 85,35.8618101,128.6904369
28091210,사랑가득어린이집,유아교육,대구광역시 달서구 달서대로 67,35.8137707,128.5086487
28093483,아기숲어린이집,유아교육,대구광역시 북구 대천로 132,35.9354649,128.5634066
28104295,베베아이어린이집,유아교육,대구광역시 달성군 다사읍 대실역남로 33,35.8774188,128.4949061
28108692,스탠포드어린이집,유아교육,대구광역시 달성군 논공읍 논공로5길 198,35.7301416,128.4465686
28110024,웃는아이어린이집,유아교육,대구광역시 북구 학정로 110-22,35.9171941,128.5520429
28110953,토브어린이집,유아교육,대구광역시 동구 안심로22길 75,35.8638808,128.6997227
28111383,행복숲어린이집,유아교육,대구광역시 수성구 동대구로8길 45,35.8339135,128.6264339
28112455,해피맘어린이집,유아교육,대구광역시 북구 구암서로 7,35.937434,128.5642241
28116261,태양빛어린이집,유아교육,대구광역시 달성군 다사읍 대실역남로 93,35.8510069,128.4660516
28118085,동광장애아어린이집,유아교육,대구광역시 북구 칠성로19길 38,35.8817946,128.5993121
28118132,연두어린이집,유아교육,대구광역시 동구 안심로16길 71,35.8617025,128.694257
28119387,이레어린이집,유아교육,대구광역시 서구 국채보상로50길 20,35.8702507,128.5577478
28127900,햇살나무어린이집,유아교육,대구광역시 달서구 구마로12길 89,35.8328494,128.5351498
28130309,아름어린이집,유아교육,대구광역시 달성군 다사읍 대실역남로 35,35.8541585,128.4654556
28130736,리슈빌어린이집,유아교육,대구광역시 달성군 다사읍 대실역남로 33,35.8774188,128.4949061
28135721,사랑해요어린이집,유아교육,대구광역시 북구 침산로 162-12,35.8908168,128.5911347
28138390,작은나무어린이집,유아교육,대구광역시 동구 안심로22길 76,35.8626351,128.6998845
28141928,새빛어린이집,유아교육,대구광역시 달서구 월배로 280,35.8199581,128.5439044
28144842,수호천사어린이집,유아교육,대구광역시 북구 서변로 120,35.9265474,128.5977003
28145149,소담어린이집,유아교육,대구광역시 달서구 조암남로 10,35.8225494,128.5266606
28150395,더플로우어린이집,유아교육,대구광역시 서구 서대구로15길 32-14,35.8641806,128.5526118
28151883,연암어린이집,유아교육,대구광역시 북구 동북로26길 25-1,35.8995862,128.6055034
28153602,알짬어린이집,유아교육,대구광역시 달성군 논공읍 논공로23길 14,35.7310897,128.4461008
28154664,꿈초롱어린이집,유아교육,대구광역시 북구 영송로 63,35.9313116,128.5428819
28155608,리틀자연어린이집,유아교육,대구광역시 북구 서변로 72,35.9221091,128.5975683
28161031,성산어린이집,유아교육,대구광역시 달서구 선원남로 181,35.8580967,128.519884
28162901,예지어린이집,유아교육,대구광역시 서구 국채보상로72길 19,35.8703826,128.5701545
28170016,정인어린이집,유아교육,대구광역시 달서구 한실로 29,35.8085412,128.5297385
28177231,베베어린이집-서정혜,유아교육,대구광역시 북구 침산로21길 36,35.8874037,128.586484
28177906,꿈꾸는어린이집,유아교육,대구광역시 북구 동천로 155,35.9454523,128.5603186
28180273,그린맘어린이집,유아교육,대구광역시 동구 공항로50길 75,35.8933575,128.639536
28180701,총예재단보명어린이집,유아교육,대구광역시 수성구 무열로39길 16-14,35.8743014,128.645189
28182011,꼬마대통령어린이집,유아교육,대구광역시 서구 달서로17길 17,35.870412,128.5690917
28186256,예꿈어린이집,유아교육,대구광역시 북구 칠곡중앙대로 590-4,35.9479357,128.5524816
28186657,하은어린이집,유아교육,대구광역시 달서구 비슬로 2734,35.8090771,128.5125903
28186855,드림어린이집,유아교육,대구광역시 북구 대현로 65,35.8838474,128.6067625
28188550,정부대구지방합동청사행복한어린이집,유아교육,대구광역시 달서구 화암로 301,35.805875,128.520565
28189985,샛별어린이집,유아교육,대구광역시 달서구 상인로 105,35.8157399,128.5455057
28191719,주사랑어린이집,유아교육,대구광역시 서구 서대구로64길 35-3,35.8851423,128.5635318
28198530,유성어린이집,유아교육,대구광역시 달서구 와룡로22길 23-14,35.8428078,128.538469
28199042,와-우리어린이집,유아교육,대구광역시 북구 동변로20길 15,35.92192550000001,128.6020137
28200322,담은어린이집,유아교육,대구광역시 북구 침산남로서9길 5-17,35.8913714,128.5803569
28202491,대구경찰어린이집,유아교육,대구광역시 수성구 무학로 227,35.8294628,128.6343479
28203653,대한불교조계종동화복지재단동원어린이집,유아교육,대구광역시 중구 태평로4길 15-23,35.8772847,128.5801689
28203736,하나린어린이집,유아교육,대구광역시 동구 신암로12길 53,35.8754865,128.6118018
28204665,푸르지오어린이집,유아교육,대구광역시 서구 국채보상로50길 20,35.8702507,128.5577478
28205177,키즈로스쿨어린이집,유아교육,대구광역시 동구 반야월로26길 61,35.8702458,128.7011207
28206455,꼬마숲어린이집,유아교육,대구광역시 남구 두류공원로5길 29,35.8399632,128.5731524
28211955,두래어린이집,유아교육,대구광역시 달서구 성서서로 316,35.8530975,128.5008896
28212328,해피아이어린이집-박준석,유아교육,대구광역시 달성군 다사읍 대실역북로 96,35.8638873,128.4652478
28213043,우리어린이집,유아교육,대구광역시 서구 평리로 166,35.8592734,128.542408
28217412,리슈빌한서어린이집,유아교육,대구광역시 달성군 다사읍 대실역남로 33,35.8774188,128.4949061
28225411,금봉해맑은어린이집,유아교육,대구광역시 달성군 다사읍 서재로 120,35.8743758,128.4987478
28226701,늘푸른어린이집,유아교육,대구광역시 달성군 화원읍 명곡로 4,35.7994056,128.4956301
28235356,푸르지오은혜어린이집,유아교육,대구광역시 동구 경안로 822,35.8747958,128.7166702
28242204,키즈맘어린이집,유아교육,대구광역시 동구 이노밸리로29길 56,35.8809095,128.7130755
28245898,호동재단호동어린이집,유아교육,대구광역시 남구 희망로5길 19,35.8487879,128.600319
28250112,예난슬어린이집,유아교육,대구광역시 북구 성북로 39,35.8914793,128.5878222
28250381,킹덤몬테소리어린이집,유아교육,대구광역시 수성구 천을로 65-7,35.8455743,128.6976954
28250447,할렐루야어린이집,유아교육,대구광역시 중구 달구벌대로447길 77,35.8642986,128.6081436
28250747,이안어린이집,유아교육,대구광역시 달서구 미리샘길 86,35.8076324,128.544325
28255814,한누리어린이집,유아교육,대구광역시 동구 이노밸리로 291,35.8788139,128.7288827
28257235,행복한어린이집,유아교육,대구광역시 중구 동덕로30길 63-11,35.8673292,128.6072633
28258313,동화속어린이집,유아교육,대구광역시 북구 대천로 100,35.9351608,128.5606006
28259648,예쁜-i어린이집,유아교육,대구광역시 북구 동북로57길 9-5,35.8935205,128.6218665
28261535,자연아이숲어린이집,유아교육,대구광역시 서구 달서로56길 20,35.8856822,128.5768221
28263132,아이원어린이집,유아교육,대구광역시 달성군 옥포면 금계길 53-1,35.7878614,128.4449133
28268566,더샵포레어린이집,유아교육,대구광역시 동구 팔공로 274,35.9443913,128.6718766
28269250,다현어린이집,유아교육,대구광역시 달성군 가창면 가창로220길 28,35.8034263,128.6238322
28270210,키즈앤맘어린이집,유아교육,대구광역시 달서구 달구벌대로 1530,35.8491317,128.5340905
28272509,그린키즈어린이집,유아교육,대구광역시 달서구 조암로6길 20,35.8273876,128.5265302
28274046,예그리나어린이집,유아교육,대구광역시 수성구 상록로 22-16,35.8613768,128.62503
28275692,라임나무어린이집,유아교육,대구광역시 서구 통학로23길 10-1,35.8709872,128.5617749
28276290,미소담어린이집,유아교육,대구광역시 북구 매전로4길 10-20,35.9081014,128.5425981
28276490,사임당어린이집,유아교육,대구광역시 달서구 계대동문로 123,35.856222,128.5059314
28278614,에이케이아이터어린이집,유아교육,대구광역시 달서구 월배로11길 33,35.8147896,128.5184275
28278674,아이뜰어린이집,유아교육,대구광역시 수성구 희망로36길 122-23,35.8448672,128.6217532
28285509,초록나무어린이집,유아교육,대구광역시 북구 동북로 345,35.8990668,128.6076915
28292348,새론어린이집,유아교육,대구광역시 동구 과학로 45,35.8830468,128.6693546
28298525,아이랑어린이집,유아교육,대구광역시 달성군 논공읍 논공로7길 40-22,35.7305598,128.4392054
28299061,엔젤어린이집,유아교육,대구광역시 북구 서변로 106,35.9250619,128.5977158
28306230,꼬마정원어린이집,유아교육,대구광역시 북구 복현로 173,35.9050563,128.6184072
28307318,키즈칼라풀어린이집,유아교육,대구광역시 북구 동북로 345,35.8990668,128.6076915
28310700,아이동산어린이집,유아교육,대구광역시 수성구 동대구로38길 55,35.8486267,128.6267654
28316482,태양어린이집,유아교육,대구광역시 달성군 가창면 가창로220길 9,35.802535,128.6232842
28322010,봄어린이집,유아교육,대구광역시 동구 동촌로11길 5,35.8894286,128.6496203
28323847,이편한어린이집,유아교육,대구광역시 수성구 들안로73길 50-7,35.8642125,128.6152175
28325468,복현푸르지오어린이집,유아교육,대구광역시 북구 동북로 345,35.8990668,128.6076915
28327261,웰키즈어린이집,유아교육,대구광역시 달성군 옥포면 강림3길 42,35.7784257,128.4345103
28328551,플레이방,유아교육,대구광역시 북구 대천로 88,35.93674130000001,128.5587465
28330204,해달별어린이집,유아교육,대구광역시 서구 국채보상로34길 12,35.8671532,128.5480703
28331056,자연솔어린이집,유아교육,대구광역시 동구 율하동로19길 14,35.8685602,128.7005312
28334626,홀트대구어린이집,유아교육,대구광역시 수성구 달구벌대로488길 13,35.8575985,128.6296926
28336663,예담어린이집,유아교육,대구광역시 동구 반야월북로 221,35.8736927,128.7223678
28340006,푸른어린이집,유아교육,대구광역시 달서구 달구벌대로323길 29,35.8537599,128.5418324
28342030,햇살나무어린이집,유아교육,대구광역시 동구 신암로16길 25,35.8761021,128.6102492
28345196,한신휴어린이집,유아교육,대구광역시 수성구 달구벌대로669길 50,35.837672,128.7227827
28348095,사랑어린이집,유아교육,대구광역시 중구 동덕로30길 53,35.8673292,128.6072633
28348184,범어숲어린이집,유아교육,대구광역시 수성구 동대구로 376,35.8497073,128.6256448
28348806,예담어린이집,유아교육,대구광역시 달서구 성서공단북로 132,35.8441592,128.4872848
28357023,트루엘어린이집,유아교육,대구광역시 북구 침산남로 215,35.8879351,128.5882472
28360837,동막어린이집,유아교육,대구광역시 중구 국채보상로149길 34-10,35.8698998,128.6118707
28360922,수성베베어린이집,유아교육,대구광역시 수성구 신천동로96길 58,35.8643689,128.616007
28363528,파크어린이집,유아교육,대구광역시 달성군 다사읍 서재로24길 29,35.8727702,128.5001397
28365596,더샵드림어린이집,유아교육,대구광역시 동구 팔공로51길 10,35.9222476,128.6368258
28371098,산나들어린이집,유아교육,대구광역시 북구 학정동로 7,35.9448471,128.5655958
28378642,유쉘어린이집,유아교육,대구광역시 동구 금호강변로3길 22,35.8688313,128.6877473
28382337,아이꿈어린이집,유아교육,대구광역시 수성구 용학로 272,35.8200687,128.6385216
28385699,스타클래스어린이집,유아교육,대구광역시 중구 남산로 30,35.8589917,128.5829342
28395762,씨앗어린이집,유아교육,대구광역시 동구 경안로 824,35.8756698,128.7165574
28402366,웃는아이어린이집,유아교육,대구광역시 달성군 현풍면 테크노상업로 33,35.6923045,128.4527294
28414489,아라어린이집,유아교육,대구광역시 북구 동천로24길 12,35.9407179,128.5616484
28417769,한빛어린이집,유아교육,대구광역시 달성군 논공읍 남리3길 1,35.7240721,128.4501459
28428630,효성해링턴어린이집,유아교육,대구광역시 중구 중앙대로66길 20,35.862588,128.5950518
28438917,자이도담어린이집,유아교육,대구광역시 중구 달구벌대로 1955,35.8639029,128.5781015
28444512,새봄어린이집,유아교육,대구광역시 수성구 범안로 40,35.816846,128.6416674
28455611,목련화어린이집,유아교육,대구광역시 동구 동촌로 190,35.8816743,128.6609235
28464529,초록숲어린이집,유아교육,대구광역시 북구 동변로 55,35.9179295,128.6024798
